"Commodity","Country","UOM","Category","SubCategory","YearNum","FoodValue"
"Olive oil","REST OF WORLD","Million $","VegetablesOil","Foods",1999,17.4
"Tropical oils","INDONESIA","Million $","VegetablesOil","Foods",1999,83.7
"Tropical oils","PHILIPPINES","Million $","VegetablesOil","Foods",1999,167.5
"Tropical oils","MALAYSIA","Million $","VegetablesOil","Foods",1999,174.7
"Tropical oils","SRI LANKA","Million $","VegetablesOil","Foods",1999,0.1
"Tropical oils","VIETNAM","Million $","VegetablesOil","Foods",1999,0.0
"Tropical oils","COLOMBIA","Million $","VegetablesOil","Foods",1999,0.1
"Tropical oils","REST OF WORLD","Million $","VegetablesOil","Foods",1999,5.6
"Oilseeds","CANADA","Million $","VegetablesOil","Foods",1999,105.5
"Oilseeds","INDIA","Million $","VegetablesOil","Foods",1999,17.1
"Oilseeds","ARGENTINA","Million $","VegetablesOil","Foods",1999,8.2
"Oilseeds","PARAGUAY","Million $","VegetablesOil","Foods",1999,0.0
"Oilseeds","BRAZIL","Million $","VegetablesOil","Foods",1999,0.3
"Oilseeds","TURKEY","Million $","VegetablesOil","Foods",1999,0.9
"Oilseeds","REST OF WORLD","Million $","VegetablesOil","Foods",1999,110.3
"Total sweeteners and candy","MEXICO","Million $","Sweets","Foods",1999,176.4
"Total sweeteners and candy","CANADA","Million $","Sweets","Foods",1999,319.9
"Total sweeteners and candy","BRAZIL","Million $","Sweets","Foods",1999,128.7
"Total sweeteners and candy","ARGENTINA","Million $","Sweets","Foods",1999,64.4
"Total sweeteners and candy","GERMANY, FED. REPUBLIC","Million $","Sweets","Foods",1999,35.8
"Total sweeteners and candy","GUATEMALA","Million $","Sweets","Foods",1999,82.3
"Total sweeteners and candy","TURKEY","Million $","Sweets","Foods",1999,2.5
"Total sweeteners and candy","CHINA","Million $","Sweets","Foods",1999,38.6
"Total sweeteners and candy","REST OF WORLD","Million $","Sweets","Foods",1999,744.9
"Sugar, cane and beet","BRAZIL","Million $","Sweets","Foods",1999,72.8
"Sugar, cane and beet","MEXICO","Million $","Sweets","Foods",1999,39.3
"Sugar, cane and beet","GUATEMALA","Million $","Sweets","Foods",1999,81.4
"Sugar, cane and beet","DOMINICAN REPUBLIC","Million $","Sweets","Foods",1999,69.4
"Sugar, cane and beet","EL SALVADOR","Million $","Sweets","Foods",1999,23.4
"Sugar, cane and beet","COLOMBIA","Million $","Sweets","Foods",1999,30.1
"Sugar, cane and beet","ARGENTINA","Million $","Sweets","Foods",1999,9.2
"Sugar, cane and beet","REST OF WORLD","Million $","Sweets","Foods",1999,288.8
"Other sweeteners and syrups","CANADA","Million $","Sweets","Foods",1999,122.7
"Other sweeteners and syrups","INDIA","Million $","Sweets","Foods",1999,0.1
"Other sweeteners and syrups","MEXICO","Million $","Sweets","Foods",1999,8.1
"Other sweeteners and syrups","ARGENTINA","Million $","Sweets","Foods",1999,41.0
"Other sweeteners and syrups","BRAZIL","Million $","Sweets","Foods",1999,41.7
"Other sweeteners and syrups","NEW ZEALAND","Million $","Sweets","Foods",1999,0.2
"Other sweeteners and syrups","REST OF WORLD","Million $","Sweets","Foods",1999,50.4
"Confections","MEXICO","Million $","Sweets","Foods",1999,129.0
"Confections","CANADA","Million $","Sweets","Foods",1999,179.8
"Confections","GERMANY, FED. REPUBLIC","Million $","Sweets","Foods",1999,35.1
"Confections","TURKEY","Million $","Sweets","Foods",1999,1.6
"Confections","CHINA","Million $","Sweets","Foods",1999,16.0
"Confections","SPAIN","Million $","Sweets","Foods",1999,26.6
"Confections","SWITZERLAND","Million $","Sweets","Foods",1999,16.8
"Confections","BRAZIL","Million $","Sweets","Foods",1999,14.2
"Confections","REST OF WORLD","Million $","Sweets","Foods",1999,295.8
"Total cocoa and products","CANADA","Million $","Cocoa","Foods",1999,346.3
"Total cocoa and products","COTE D’IVOIRE","Million $","Cocoa","Foods",1999,291.2
"Total cocoa and products","MEXICO","Million $","Cocoa","Foods",1999,38.7
"Total cocoa and products","ECUADOR","Million $","Cocoa","Foods",1999,52.9
"Total cocoa and products","MALAYSIA","Million $","Cocoa","Foods",1999,57.0
"Total cocoa and products","INDONESIA","Million $","Cocoa","Foods",1999,230.9
"Total cocoa and products","NETHERLANDS","Million $","Cocoa","Foods",1999,77.3
"Total cocoa and products","REST OF WORLD","Million $","Cocoa","Foods",1999,428.2
"Cocoa beans","ECUADOR","Million $","Cocoa","Foods",1999,34.8
"Cocoa beans","COTE D’IVOIRE","Million $","Cocoa","Foods",1999,260.9
"Cocoa beans","DOMINICAN REPUBLIC","Million $","Cocoa","Foods",1999,14.5
"Cocoa beans","GHANA","Million $","Cocoa","Foods",1999,34.4
"Cocoa beans","PERU","Million $","Cocoa","Foods",1999,0.1
"Cocoa beans","NIGERIA","Million $","Cocoa","Foods",1999,3.3
"Cocoa beans","REST OF WORLD","Million $","Cocoa","Foods",1999,220.9
"Cocoa paste, butter, and powder","COTE D’IVOIRE","Million $","Cocoa","Foods",1999,30.2
"Cocoa paste, butter, and powder","MALAYSIA","Million $","Cocoa","Foods",1999,56.8
"Cocoa paste, butter, and powder","INDONESIA","Million $","Cocoa","Foods",1999,56.5
"Cocoa paste, butter, and powder","NETHERLANDS","Million $","Cocoa","Foods",1999,64.0
"Cocoa paste, butter, and powder","PERU","Million $","Cocoa","Foods",1999,10.2
"Cocoa paste, butter, and powder","CANADA","Million $","Cocoa","Foods",1999,13.4
"Cocoa paste, butter, and powder","INDIA","Million $","Cocoa","Foods",1999,0.3
"Cocoa paste, butter, and powder","GHANA","Million $","Cocoa","Foods",1999,5.0
"Cocoa paste, butter, and powder","REST OF WORLD","Million $","Cocoa","Foods",1999,130.2
"Chocolate","CANADA","Million $","Cocoa","Foods",1999,332.8
"Chocolate","MEXICO","Million $","Cocoa","Foods",1999,25.8
"Chocolate","BELGIUM","Million $","Cocoa","Foods",1999,45.2
"Chocolate","GERMANY, FED. REPUBLIC","Million $","Cocoa","Foods",1999,28.3
"Chocolate","ITALY","Million $","Cocoa","Foods",1999,10.8
"Chocolate","POLAND","Million $","Cocoa","Foods",1999,3.1
"Chocolate","SWITZERLAND","Million $","Cocoa","Foods",1999,24.5
"Chocolate","FRANCE","Million $","Cocoa","Foods",1999,18.8
"Chocolate","REST OF WORLD","Million $","Cocoa","Foods",1999,97.1
"Sauces, soups, prepared foods","SINGAPORE","Million $","Other","Foods",1999,2.8
"Sauces, soups, prepared foods","CANADA","Million $","Other","Foods",1999,301.7
"Sauces, soups, prepared foods","ITALY","Million $","Other","Foods",1999,81.6
"Sauces, soups, prepared foods","MEXICO","Million $","Other","Foods",1999,53.0
"Sauces, soups, prepared foods","CHINA","Million $","Other","Foods",1999,32.1
"Sauces, soups, prepared foods","THAILAND","Million $","Other","Foods",1999,43.8
"Sauces, soups, prepared foods","SOUTH KOREA","Million $","Other","Foods",1999,16.1
"Sauces, soups, prepared foods","GERMANY, FED. REPUBLIC","Million $","Other","Foods",1999,31.6
"Sauces, soups, prepared foods","REST OF WORLD","Million $","Other","Foods",1999,381.9
"Essential oils","IRELAND","Million $","Other","Foods",1999,31.5
"Essential oils","BRAZIL","Million $","Other","Foods",1999,19.7
"Essential oils","INDIA","Million $","Other","Foods",1999,27.0
"Essential oils","MEXICO","Million $","Other","Foods",1999,17.3
"Essential oils","FRANCE","Million $","Other","Foods",1999,48.7
"Essential oils","CANADA","Million $","Other","Foods",1999,17.6
"Essential oils","CHINA","Million $","Other","Foods",1999,25.9
"Essential oils","ARGENTINA","Million $","Other","Foods",1999,16.0
"Essential oils","REST OF WORLD","Million $","Other","Foods",1999,135.1
"Animal and other fats","CANADA","Million $","Other","Foods",1999,89.0
"Animal and other fats","BRAZIL","Million $","Other","Foods",1999,2.2
"Animal and other fats","AUSTRALIA","Million $","Other","Foods",1999,0.0
"Animal and other fats","NORWAY","Million $","Other","Foods",1999,7.7
"Animal and other fats","MEXICO","Million $","Other","Foods",1999,0.2
"Animal and other fats","PERU","Million $","Other","Foods",1999,0.9
"Animal and other fats","NEW ZEALAND","Million $","Other","Foods",1999,0.1
"Animal and other fats","URUGUAY","Million $","Other","Foods",1999,0.0
"Animal and other fats","REST OF WORLD","Million $","Other","Foods",1999,18.6
"Other edible products","INDIA","Million $","Other","Foods",1999,99.1
"Other edible products","CHINA","Million $","Other","Foods",1999,75.7
"Other edible products","CANADA","Million $","Other","Foods",1999,40.2
"Other edible products","FRANCE","Million $","Other","Foods",1999,67.4
"Other edible products","MEXICO","Million $","Other","Foods",1999,39.5
"Other edible products","SPAIN","Million $","Other","Foods",1999,21.9
"Other edible products","ITALY","Million $","Other","Foods",1999,33.3
"Other edible products","GERMANY, FED. REPUBLIC","Million $","Other","Foods",1999,59.4
"Other edible products","REST OF WORLD","Million $","Other","Foods",1999,278.8
"Total beverages","MEXICO","Million $","Beverages","Foods",1999,763.7
"Total beverages","ITALY","Million $","Beverages","Foods",1999,581.7
"Total beverages","FRANCE","Million $","Beverages","Foods",1999,1120.3
"Total beverages","CANADA","Million $","Beverages","Foods",1999,474.7
"Total beverages","NETHERLANDS","Million $","Beverages","Foods",1999,628.3
"Total beverages","NEW ZEALAND","Million $","Beverages","Foods",1999,17.8
"Total beverages","SPAIN","Million $","Beverages","Foods",1999,120.5
"Total beverages","AUSTRALIA","Million $","Beverages","Foods",1999,204.3
"Total beverages","IRELAND","Million $","Beverages","Foods",1999,88.6
"Total beverages","REST OF WORLD","Million $","Beverages","Foods",1999,718.2
"Wine","FRANCE","Million $","Beverages","Foods",1999,1008.0
"Wine","ITALY","Million $","Beverages","Foods",1999,545.9
"Wine","NEW ZEALAND","Million $","Beverages","Foods",1999,12.1
"Wine","SPAIN","Million $","Beverages","Foods",1999,119.2
"Wine","AUSTRALIA","Million $","Beverages","Foods",1999,203.6
"Wine","CANADA","Million $","Beverages","Foods",1999,23.5
"Wine","ARGENTINA","Million $","Beverages","Foods",1999,21.7
"Wine","REST OF WORLD","Million $","Beverages","Foods",1999,276.7
"Malt beer","MEXICO","Million $","Beverages","Foods",1999,650.4
"Malt beer","NETHERLANDS","Million $","Beverages","Foods",1999,625.1
"Malt beer","IRELAND","Million $","Beverages","Foods",1999,85.7
"Malt beer","CANADA","Million $","Beverages","Foods",1999,179.0
"Malt beer","GERMANY, FED. REPUBLIC","Million $","Beverages","Foods",1999,136.8
"Malt beer","BELGIUM","Million $","Beverages","Foods",1999,6.9
"Malt beer","ITALY","Million $","Beverages","Foods",1999,8.0
"Malt beer","REST OF WORLD","Million $","Beverages","Foods",1999,189.5
"Nonalcoholic beverages","MEXICO","Million $","Beverages","Foods",1999,112.8
"Nonalcoholic beverages","CANADA","Million $","Beverages","Foods",1999,272.1
"Nonalcoholic beverages","ITALY","Million $","Beverages","Foods",1999,27.8
"Nonalcoholic beverages","FRANCE","Million $","Beverages","Foods",1999,110.2
"Nonalcoholic beverages","AUSTRIA","Million $","Beverages","Foods",1999,15.0
"Nonalcoholic beverages","SWITZERLAND","Million $","Beverages","Foods",1999,0.4
"Nonalcoholic beverages","REST OF WORLD","Million $","Beverages","Foods",1999,87.7
"Liquors and liqueurs","MEXICO","Million $","Beverages","Foods",1999,209.6
"Liquors and liqueurs","FRANCE","Million $","Beverages","Foods",1999,523.1
"Liquors and liqueurs","UNITED KINGDOM","Million $","Beverages","Foods",1999,604.8
"Liquors and liqueurs","CANADA","Million $","Beverages","Foods",1999,377.8
"Liquors and liqueurs","NETHERLANDS","Million $","Beverages","Foods",1999,45.1
"Liquors and liqueurs","IRELAND","Million $","Beverages","Foods",1999,145.9
"Liquors and liqueurs","ITALY","Million $","Beverages","Foods",1999,62.6
"Liquors and liqueurs","SWEDEN","Million $","Beverages","Foods",1999,189.6
"Liquors and liqueurs","REST OF WORLD","Million $","Beverages","Foods",1999,224.2
"Total live animals","CANADA","Million $","Animals","Foods",2000,995.9
"Total live animals","MEXICO","Million $","Animals","Foods",2000,405.3
"Total live animals","REST OF WORLD","Million $","Animals","Foods",2000,0.1
"Bovine animals, live","CANADA","Million $","Animals","Foods",2000,680.6
"Bovine animals, live","MEXICO","Million $","Animals","Foods",2000,405.3
"Swine, live","CANADA","Million $","Animals","Foods",2000,290.2
"Sheep and goats, live","CANADA","Million $","Animals","Foods",2000,5.7
"Live poultry","CANADA","Million $","Animals","Foods",2000,19.5
"Bird eggs","CANADA","Million $","Animals","Foods",2000,10.7
"Bird eggs","UNITED KINGDOM","Million $","Animals","Foods",2000,0.8
"Bird eggs","CHINA","Million $","Animals","Foods",2000,3.5
"Bird eggs","TURKEY","Million $","Animals","Foods",2000,0.0
"Bird eggs","BELGIUM","Million $","Animals","Foods",2000,0.0
"Bird eggs","TAIWAN","Million $","Animals","Foods",2000,0.6
"Bird eggs","THAILAND","Million $","Animals","Foods",2000,0.5
"Bird eggs","REST OF WORLD","Million $","Animals","Foods",2000,1.6
"Total red meats, fresh and frozen","AUSTRALIA","Million $","Meats","Foods",2000,820.3
"Total red meats, fresh and frozen","CANADA","Million $","Meats","Foods",2000,1558.7
"Total red meats, fresh and frozen","MEXICO","Million $","Meats","Foods",2000,11.8
"Total red meats, fresh and frozen","NEW ZEALAND","Million $","Meats","Foods",2000,515.6
"Total red meats, fresh and frozen","BRAZIL","Million $","Meats","Foods",2000,0.0
"Total red meats, fresh and frozen","URUGUAY","Million $","Meats","Foods",2000,46.7
"Total red meats, fresh and frozen","NICARAGUA","Million $","Meats","Foods",2000,22.0
"Total red meats, fresh and frozen","REST OF WORLD","Million $","Meats","Foods",2000,240.2
"Fresh or chilled red meats","CANADA","Million $","Meats","Foods",2000,1405.8
"Fresh or chilled red meats","MEXICO","Million $","Meats","Foods",2000,7.8
"Fresh or chilled red meats","AUSTRALIA","Million $","Meats","Foods",2000,38.5
"Fresh or chilled red meats","NICARAGUA","Million $","Meats","Foods",2000,6.2
"Fresh or chilled red meats","NEW ZEALAND","Million $","Meats","Foods",2000,12.9
"Fresh or chilled red meats","URUGUAY","Million $","Meats","Foods",2000,12.0
"Fresh or chilled red meats","REST OF WORLD","Million $","Meats","Foods",2000,30.5
"Frozen red meats and parts","AUSTRALIA","Million $","Meats","Foods",2000,657.4
"Frozen red meats and parts","NEW ZEALAND","Million $","Meats","Foods",2000,421.6
"Frozen red meats and parts","BRAZIL","Million $","Meats","Foods",2000,0.0
"Frozen red meats and parts","URUGUAY","Million $","Meats","Foods",2000,33.4
"Frozen red meats and parts","CANADA","Million $","Meats","Foods",2000,152.7
"Frozen red meats and parts","MEXICO","Million $","Meats","Foods",2000,4.0
"Frozen red meats and parts","REST OF WORLD","Million $","Meats","Foods",2000,225.3
"Fowl and other meats","CHILE","Million $","Meats","Foods",2000,0.0
"Fowl and other meats","CANADA","Million $","Meats","Foods",2000,24.1
"Fowl and other meats","NEW ZEALAND","Million $","Meats","Foods",2000,10.8
"Fowl and other meats","CHINA","Million $","Meats","Foods",2000,3.7
"Fowl and other meats","REST OF WORLD","Million $","Meats","Foods",2000,7.6
"Prepared meats","CANADA","Million $","Meats","Foods",2000,221.4
"Prepared meats","BRAZIL","Million $","Meats","Foods",2000,93.7
"Prepared meats","ITALY","Million $","Meats","Foods",2000,20.1
"Prepared meats","MEXICO","Million $","Meats","Foods",2000,8.1
"Prepared meats","URUGUAY","Million $","Meats","Foods",2000,5.0
"Prepared meats","SPAIN","Million $","Meats","Foods",2000,2.7
"Prepared meats","POLAND","Million $","Meats","Foods",2000,31.1
"Prepared meats","NEW ZEALAND","Million $","Meats","Foods",2000,3.4
"Prepared meats","REST OF WORLD","Million $","Meats","Foods",2000,180.7
"Total fish and shellfish","CANADA","Million $","Fish","Foods",2000,1910.7
"Total fish and shellfish","CHILE","Million $","Fish","Foods",2000,499.2
"Total fish and shellfish","INDIA","Million $","Fish","Foods",2000,283.6
"Total fish and shellfish","INDONESIA","Million $","Fish","Foods",2000,361.6
"Total fish and shellfish","VIETNAM","Million $","Fish","Foods",2000,300.4
"Total fish and shellfish","ECUADOR","Million $","Fish","Foods",2000,363.0
"Total fish and shellfish","CHINA","Million $","Fish","Foods",2000,579.4
"Total fish and shellfish","REST OF WORLD","Million $","Fish","Foods",2000,5581.9
"Whole fish--fresh, chilled, or frozen","CANADA","Million $","Fish","Foods",2000,417.3
"Whole fish--fresh, chilled, or frozen","NORWAY","Million $","Fish","Foods",2000,28.8
"Whole fish--fresh, chilled, or frozen","MEXICO","Million $","Fish","Foods",2000,52.6
"Whole fish--fresh, chilled, or frozen","CHILE","Million $","Fish","Foods",2000,72.0
"Whole fish--fresh, chilled, or frozen","UNITED KINGDOM","Million $","Fish","Foods",2000,26.6
"Whole fish--fresh, chilled, or frozen","FAROE ISLANDS","Million $","Fish","Foods",2000,11.0
"Whole fish--fresh, chilled, or frozen","REST OF WORLD","Million $","Fish","Foods",2000,640.0
"Fish fillets and mince","CHILE","Million $","Fish","Foods",2000,377.0
"Fish fillets and mince","CHINA","Million $","Fish","Foods",2000,255.2
"Fish fillets and mince","NORWAY","Million $","Fish","Foods",2000,81.2
"Fish fillets and mince","VIETNAM","Million $","Fish","Foods",2000,32.6
"Fish fillets and mince","INDONESIA","Million $","Fish","Foods",2000,49.5
"Fish fillets and mince","CANADA","Million $","Fish","Foods",2000,298.3
"Fish fillets and mince","REST OF WORLD","Million $","Fish","Foods",2000,765.2
"Shellfish, fresh or frozen","CANADA","Million $","Fish","Foods",2000,823.7
"Shellfish, fresh or frozen","INDIA","Million $","Fish","Foods",2000,251.1
"Shellfish, fresh or frozen","ECUADOR","Million $","Fish","Foods",2000,195.0
"Shellfish, fresh or frozen","INDONESIA","Million $","Fish","Foods",2000,186.2
"Shellfish, fresh or frozen","VIETNAM","Million $","Fish","Foods",2000,193.3
"Shellfish, fresh or frozen","ARGENTINA","Million $","Fish","Foods",2000,23.3
"Shellfish, fresh or frozen","JAPAN","Million $","Fish","Foods",2000,43.4
